Yard,Date of Detection,Time of Detection,Species Detected,Number of the Species Detected in the Photo,Sunset Time,Sunrise Time,Number of Bird Feeders,Are of Garden (m^2),Fence Type,Poultry Presence,Relative Abundance of Dogs,Relative Abundance of Predators,Forest Cover within 400m of camera (km^2),Open Land Cover within 400m of camera (km^2),Agricultural Land Cover within 400m of camera (km^2),Developed Land Cover within 400m of camera (km^2),Maximum Housing Unit Density within a 400m buffer (Houses/km^2)
40,7/29/2021,7:22:22,Red Fox,1,20:25,6:22,1,1.4,2,0,0,0.04,0.068861,0.072487,0.039034,0.319018,5094.6
40,8/1/2021,6:46:29,Coyote,1,20:23,6:25,1,1.4,2,0,0,0.04,0.068861,0.072487,0.039034,0.319018,5094.6
40,8/2/2021,10:25:17,Domestic Cat,1,20:22,6:25,1,1.4,2,0,0,0.04,0.068861,0.072487,0.039034,0.319018,5094.6
41,5/7/2021,15:09:28,Bird,1,20:10,6:18,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/9/2021,18:36:05,Bird,1,20:11,6:16,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/9/2021,6:19:12,White-tailed Deer,1,20:11,6:16,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/10/2021,3:45:43,White-tailed Deer,2,20:12,6:15,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/21/2021,15:16:55,Gray Squirrel,1,20:21,6:06,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/21/2021,15:26:23,Gray Squirrel,1,20:21,6:06,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/21/2021,15:33:10,Gray Squirrel,1,20:21,6:06,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/22/2021,7:59:14,Gray Squirrel,1,20:22,6:06,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/22/2021,8:36:05,Gray Squirrel,1,20:22,6:06,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/22/2021,8:41:03,Gray Squirrel,1,20:22,6:06,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/22/2021,23:03:46,White-tailed Deer,1,20:22,6:06,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/23/2021,12:04:38,Bird,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/23/2021,7:13:53,Chipmunk,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/23/2021,1:34:50,Cottontail,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/23/2021,9:13:43,Gray Squirrel,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/23/2021,12:54:32,Person,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/23/2021,12:59:10,Person,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/23/2021,0:35:30,45 Opossum,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/23/2021,5:38:52,White-tailed Deer,2,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/24/2021,6:59:27,Chipmunk,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/24/2021,2:39:59,Cottontail,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/24/2021,2:44:30,Cottontail,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/24/2021,3:08:14,Cottontail,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/24/2021,3:12:06,Cottontail,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/24/2021,3:14:28,Cottontail,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/24/2021,3:20:13,Cottontail,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/24/2021,4:07:23,Cottontail,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/24/2021,22:29:05,45 Opossum,1,20:23,6:05,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/25/2021,22:25:00,Cottontail,1,20:24,6:04,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/25/2021,9:44:45,Gray Squirrel,1,20:24,6:04,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/25/2021,10:54:34,Gray Squirrel,1,20:24,6:04,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/25/2021,3:47:35,Nine-banded Armadillo,1,20:24,6:04,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/26/2021,15:05:08,Bird,1,20:25,6:04,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/26/2021,0:15:05,Cottontail,1,20:25,6:04,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/26/2021,3:10:45,Cottontail,1,20:25,6:04,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/26/2021,12:53:21,Person,1,20:25,6:04,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/26/2021,12:56:57,Person,1,20:25,6:04,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/26/2021,13:57:34,Person,1,20:25,6:04,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/26/2021,0:57:33,45 Opossum,1,20:25,6:04,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/27/2021,2:58:42,Raccoon,1,20:26,6:03,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/27/2021,1:42:44,White-tailed Deer,1,20:26,6:03,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,20:30:33,Cottontail,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,22:14:51,Cottontail,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,18:12:48,Gray Squirrel,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,12:21:42,Person,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,12:26:16,Person,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,14:27:43,Person,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,14:37:05,Person,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,14:39:56,Person,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,15:05:43,Person,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,15:17:55,Person,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,9:24:07,White-tailed Deer,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,18:22:26,White-tailed Deer,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,18:53:46,White-tailed Deer,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/30/2021,19:27:02,White-tailed Deer,1,20:28,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/31/2021,9:57:14,Gray Squirrel,1,20:28,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/31/2021,10:38:13,Gray Squirrel,1,20:28,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/31/2021,21:55:51,45 Opossum,1,20:28,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,5/31/2021,2:56:29,White-tailed Deer,1,20:28,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/1/2021,11:10:27,Gray Squirrel,1,20:29,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/1/2021,12:31:01,Gray Squirrel,1,20:29,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/1/2021,23:01:42,Raccoon,1,20:29,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/1/2021,23:08:11,Raccoon,1,20:29,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/1/2021,21:36:47,45 Opossum,1,20:29,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/1/2021,0:06:55,White-tailed Deer,1,20:29,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/2/2021,19:05:17,Cottontail,1,20:30,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/2/2021,21:26:58,Nine-banded Armadillo,1,20:30,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/2/2021,3:12:27,45 Opossum,1,20:30,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/2/2021,21:26:49,45 Opossum,1,20:30,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/2/2021,21:45:09,45 Opossum,1,20:30,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/3/2021,0:39:38,Raccoon,1,20:30,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/3/2021,3:41:38,Raccoon,1,20:30,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/3/2021,3:48:14,Raccoon,1,20:30,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/3/2021,1:18:14,45 Opossum,1,20:30,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/4/2021,0:59:06,Raccoon,1,20:31,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/4/2021,1:28:14,45 Opossum,1,20:31,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/4/2021,17:15:45,White-tailed Deer,1,20:31,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/5/2021,22:33:18,Cottontail,1,20:31,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/5/2021,8:40:08,Gray Squirrel,1,20:31,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/5/2021,13:52:25,Person,1,20:31,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/5/2021,13:58:03,Person,1,20:31,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/5/2021,19:39:09,White-tailed Deer,1,20:31,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/5/2021,20:55:59,White-tailed Deer,1,20:31,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/5/2021,21:30:54,White-tailed Deer,1,20:31,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/5/2021,21:38:42,White-tailed Deer,1,20:31,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/5/2021,22:16:45,White-tailed Deer,1,20:31,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/6/2021,1:42:07,Cottontail,1,20:32,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/6/2021,4:07:31,Coyote,1,20:32,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/6/2021,4:21:54,White-tailed Deer,1,20:32,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/6/2021,4:36:27,White-tailed Deer,1,20:32,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/6/2021,5:41:39,White-tailed Deer,1,20:32,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/7/2021,21:48:14,Domestic Cat,1,20:33,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/7/2021,11:31:56,Gray Squirrel,1,20:33,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/7/2021,5:53:14,White-tailed Deer,1,20:33,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/7/2021,19:59:11,White-tailed Deer,1,20:33,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/8/2021,9:03:14,Gray Squirrel,1,20:33,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/8/2021,9:43:29,Gray Squirrel,1,20:33,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/8/2021,16:40:00,Person,1,20:33,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/8/2021,16:43:58,Person,1,20:33,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/8/2021,17:41:06,Person,1,20:33,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/8/2021,8:01:52,White-tailed Deer,1,20:33,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/8/2021,15:43:16,White-tailed Deer,1,20:33,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/8/2021,19:10:31,White-tailed Deer,2,20:33,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/10/2021,21:31:10,Cottontail,1,20:34,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/10/2021,22:40:57,45 Opossum,1,20:34,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/10/2021,23:21:16,45 Opossum,1,20:34,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/10/2021,3:41:21,White-tailed Deer,1,20:34,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/11/2021,2:14:13,Cottontail,1,20:34,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/11/2021,23:20:47,Raccoon,1,20:34,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/11/2021,14:56:48,White-tailed Deer,1,20:34,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/11/2021,20:25:20,White-tailed Deer,1,20:34,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/12/2021,7:15:15,Gray Squirrel,1,20:35,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/12/2021,7:25:36,Gray Squirrel,1,20:35,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/12/2021,7:28:49,Gray Squirrel,1,20:35,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/12/2021,9:28:43,Gray Squirrel,1,20:35,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/12/2021,11:46:08,Gray Squirrel,2,20:35,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/12/2021,13:57:17,Gray Squirrel,1,20:35,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/12/2021,14:11:07,Gray Squirrel,1,20:35,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/12/2021,15:01:25,Gray Squirrel,1,20:35,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/12/2021,18:08:53,White-tailed Deer,1,20:35,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/13/2021,22:04:11,Nine-banded Armadillo,1,20:35,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/13/2021,14:50:01,Person,1,20:35,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/13/2021,14:53:40,Person,1,20:35,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/14/2021,17:54:47,White-tailed Deer,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/14/2021,19:32:40,White-tailed Deer,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/14/2021,20:29:15,White-tailed Deer,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/14/2021,21:16:55,White-tailed Deer,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/14/2021,21:22:27,White-tailed Deer,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/15/2021,5:28:23,White-tailed Deer,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/16/2021,22:32:44,Cottontail,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/16/2021,23:37:26,Cottontail,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/16/2021,7:03:01,Gray Squirrel,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/16/2021,7:10:21,Gray Squirrel,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/16/2021,10:21:48,Gray Squirrel,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/16/2021,11:21:26,Gray Squirrel,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/16/2021,2:28:41,Nine-banded Armadillo,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/16/2021,3:28:13,45 Opossum,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/16/2021,7:12:50,White-tailed Deer,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/16/2021,8:47:35,White-tailed Deer,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/16/2021,21:32:18,White-tailed Deer,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/16/2021,23:23:32,White-tailed Deer,1,20:36,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/17/2021,0:37:57,Cottontail,1,20:37,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/17/2021,21:13:01,Cottontail,1,20:37,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/17/2021,7:01:02,Gray Squirrel,1,20:37,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/17/2021,15:05:22,White-tailed Deer,1,20:37,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/18/2021,4:39:46,Raccoon,1,20:37,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/18/2021,21:33:18,Raccoon,1,20:37,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/18/2021,3:51:40,45 Opossum,1,20:37,5:59,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/19/2021,5:21:47,Coyote,1,20:37,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/19/2021,2:21:11,Nine-banded Armadillo,1,20:37,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/19/2021,4:04:26,White-tailed Deer,1,20:37,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/20/2021,9:33:23,White-tailed Deer,1,20:37,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/20/2021,9:35:11,White-tailed Deer,1,20:37,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/20/2021,14:38:29,White-tailed Deer,1,20:37,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/20/2021,14:39:48,White-tailed Deer,2,20:37,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/20/2021,14:48:04,White-tailed Deer,1,20:37,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/20/2021,14:48:09,White-tailed Deer,1,20:37,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/20/2021,20:52:12,White-tailed Deer,1,20:37,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/22/2021,14:20:01,Person,1,20:38,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/22/2021,14:23:28,Person,1,20:38,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/22/2021,14:32:00,Person,1,20:38,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/22/2021,10:09:44,White-tailed Deer,1,20:38,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/23/2021,11:33:15,Gray Squirrel,1,20:38,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/23/2021,6:32:04,White-tailed Deer,1,20:38,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/23/2021,8:37:31,White-tailed Deer,2,20:38,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/23/2021,19:34:53,White-tailed Deer,1,20:38,6:00,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/24/2021,20:58:29,Cottontail,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/24/2021,15:15:48,Gray Squirrel,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/24/2021,15:39:50,Person,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/24/2021,15:43:09,Person,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/24/2021,1:47:59,Raccoon,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/24/2021,7:48:07,White-tailed Deer,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/24/2021,7:55:00,White-tailed Deer,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/24/2021,8:19:01,White-tailed Deer,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/24/2021,21:16:15,White-tailed Deer,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/25/2021,1:13:55,Raccoon,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/25/2021,5:22:14,Raccoon,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/25/2021,5:23:04,White-tailed Deer,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/25/2021,6:48:14,White-tailed Deer,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/25/2021,6:48:24,White-tailed Deer,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/25/2021,8:19:48,White-tailed Deer,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/25/2021,13:34:51,White-tailed Deer,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/25/2021,19:14:56,White-tailed Deer,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/26/2021,16:07:23,White-tailed Deer,1,20:38,6:01,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/27/2021,9:17:32,Gray Squirrel,1,20:38,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/27/2021,14:11:46,Gray Squirrel,1,20:38,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
41,6/27/2021,4:35:30,45 Opossum,1,20:38,6:02,1,194.1,1,0,0,0.02,0.200755,0.059165,0.183338,0.058332,425.75
